created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:43:40 +0000 2017,0,0,452765740,"Rock Hill, SC",4040,1713,8,2789,False,35730,-3
Thu Nov 02 23:43:41 +0000 2017,0,0,396135485,None,4197,1731,22,10030,False,93600,-3
Thu Nov 02 23:43:42 +0000 2017,0,0,3118824306,None,85,61,0,906,False,3711,-3
Thu Nov 02 23:43:46 +0000 2017,0,0,297224865,"Isla Vista, CA",1639,2504,8,11676,False,39727,-3
Thu Nov 02 23:43:52 +0000 2017,0,0,430391037,None,1163,624,11,27048,False,61451,-3
Thu Nov 02 23:43:54 +0000 2017,0,0,2362130784,None,776,339,8,13240,False,10325,-3
Thu Nov 02 23:44:18 +0000 2017,0,0,498360065,"Houston, TX",729,445,3,4919,False,6495,-3
Thu Nov 02 23:44:26 +0000 2017,0,0,2509569909,9/17/16,844,482,4,7867,False,9636,-3
Thu Nov 02 23:44:30 +0000 2017,0,0,1040246298,probably with Tristan,709,1914,7,4660,False,6116,-3
Thu Nov 02 23:44:31 +0000 2017,0,0,35568692,IG AliseOfficial ,244,138,3,90,False,9882,-3
Thu Nov 02 23:44:48 +0000 2017,0,0,162468283,USA,8981,9054,5,9365,False,1805,-3
Thu Nov 02 23:44:51 +0000 2017,0,0,2279773363,"Eastpointe, MI ",1693,897,1,8221,False,37890,-3
Thu Nov 02 23:45:01 +0000 2017,0,0,343010575,joshua 1:9,705,328,8,13485,False,39469,-3
Thu Nov 02 23:45:05 +0000 2017,0,0,821433526105030656,Idk,38,95,0,172,False,224,-3
Thu Nov 02 23:45:05 +0000 2017,0,0,924385567068098560,"Chicago, IL",20,19,0,15,False,17,-3
Thu Nov 02 23:45:10 +0000 2017,0,0,400481570,"Mooresville|Charlotte, NC. ",15322,6680,118,27574,True,133397,-3
Thu Nov 02 23:45:13 +0000 2017,0,0,2260161813,None,3069,936,5,15473,False,78162,-3
Thu Nov 02 23:45:17 +0000 2017,0,0,918917883849334785,atlanta ,66,75,0,1157,False,1620,-3
Thu Nov 02 23:45:19 +0000 2017,0,0,619045040,"South Carolina, USA",392,480,6,29743,False,9479,-3
Thu Nov 02 23:45:19 +0000 2017,0,0,701474592,None,1414,2043,3,2360,False,10442,-3
Thu Nov 02 23:45:31 +0000 2017,0,0,12437812,"Toronto, Ontario",332,309,32,910,False,25524,-3
Thu Nov 02 23:45:36 +0000 2017,0,0,459976658,"Long Branch, NJ ",516,652,0,7056,False,10095,-3
Thu Nov 02 23:45:43 +0000 2017,0,0,1921134690,None,268,200,0,11701,False,16661,-3
Thu Nov 02 23:45:46 +0000 2017,0,0,383737356,804 ,1546,586,6,6028,False,41159,-3
Thu Nov 02 23:45:58 +0000 2017,0,0,18439972,TORONTO,45557,2181,317,48565,True,24238,-3
Thu Nov 02 23:46:02 +0000 2017,0,0,708042335561654273,"Belo Horizonte, Brasil",168,448,0,4045,False,2016,-3
Thu Nov 02 23:46:05 +0000 2017,0,0,593139928,wanderlust ,1104,719,9,19185,False,28854,-3
Thu Nov 02 23:46:06 +0000 2017,0,0,952686589,None,566,586,0,4469,False,4314,-3
Thu Nov 02 23:46:09 +0000 2017,0,0,2859823667,"Canton, MI",533,451,8,4087,False,6820,-3
Thu Nov 02 23:46:13 +0000 2017,0,0,3124059562,lancaster ny,462,310,1,9002,False,18534,-3
