created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Thu Nov 02 23:43:45 +0000 2017,0,0,2221973904,641//IA,960,295,5,53810,False,38260,0
Thu Nov 02 23:43:46 +0000 2017,0,0,727474639467851780,None,1112,693,7,6405,False,45247,0
Thu Nov 02 23:43:51 +0000 2017,0,0,918917883849334785,atlanta ,66,75,0,1157,False,1619,0
Thu Nov 02 23:43:54 +0000 2017,0,0,2472990755,Inmybed and JERSEYYYYYYY,448,912,1,4981,False,8087,0
Thu Nov 02 23:43:57 +0000 2017,0,0,310063945,new orleans,684,1544,1,237,False,42606,0
Thu Nov 02 23:44:01 +0000 2017,0,0,26326877,"Nashville, TN",1751,2426,3,24612,False,21451,0
Thu Nov 02 23:44:05 +0000 2017,0,0,87678758,outside,756,427,7,3984,False,46100,0
Thu Nov 02 23:44:06 +0000 2017,0,0,478292465,IG: thegoodmack,1500,1252,3,604,False,16549,0
Thu Nov 02 23:44:07 +0000 2017,0,0,721354752,"North Center, Chicago",528,296,1,8038,False,17394,0
Thu Nov 02 23:44:07 +0000 2017,0,0,1602649339,None,449,697,6,10026,False,16514,0
Thu Nov 02 23:44:10 +0000 2017,0,0,54416725,"San Antonio, TX",863,612,2,9997,False,33797,0
Thu Nov 02 23:44:10 +0000 2017,0,0,1684734860,None,206,240,1,13812,False,3030,0
Thu Nov 02 23:44:10 +0000 2017,0,0,4389077182,None,501,138,1,2148,False,5985,0
Thu Nov 02 23:44:14 +0000 2017,0,0,727134310713712640,None,174,148,0,529,False,668,0
Thu Nov 02 23:44:14 +0000 2017,0,0,319246087,Las Vegas ,678,604,2,14651,False,19033,0
Thu Nov 02 23:44:14 +0000 2017,0,0,795141610241740800,"Columbus, OH",637,892,15,17855,False,25299,0
Thu Nov 02 23:44:15 +0000 2017,0,0,608644362,None,45,242,0,1044,False,480,0
Thu Nov 02 23:44:16 +0000 2017,0,0,2282909137,California  Arizona ,351,246,4,19245,False,5496,0
Thu Nov 02 23:44:18 +0000 2017,0,0,2871187882,None,1115,608,4,9304,False,50161,0
Thu Nov 02 23:44:19 +0000 2017,0,0,16431031,"Los Angeles, CA",842,767,38,2750,False,11491,0
Thu Nov 02 23:44:23 +0000 2017,0,0,722166657494466560,"New Jersey, USA",677,874,8,581,False,4062,0
Thu Nov 02 23:44:25 +0000 2017,0,0,2713009369,So no head ? ,225,179,1,2410,False,2123,0
Thu Nov 02 23:44:27 +0000 2017,0,0,35528866,None,914,730,5,19398,False,42805,0
Thu Nov 02 23:44:29 +0000 2017,0,0,704765698892025860,GA,1154,600,5,10029,False,10778,0
Thu Nov 02 23:44:32 +0000 2017,0,0,3995071107,Northside of Philly ,898,1100,15,13339,False,117907,0
Thu Nov 02 23:44:32 +0000 2017,0,0,1214366083,None,372,329,7,4003,False,5078,0
Thu Nov 02 23:44:37 +0000 2017,0,0,814751254710808576,"Georgia, USA",48,188,0,96,False,1083,0
Thu Nov 02 23:44:37 +0000 2017,0,0,49397892,Taco King,454,192,6,38205,False,32280,0
Thu Nov 02 23:44:37 +0000 2017,0,0,3074107302,"Alliston, Ontario, Canada",674,1557,32,78665,False,12445,0
Thu Nov 02 23:44:39 +0000 2017,0,0,78705172,Chicago ,11161,768,88,24037,False,141423,0
Thu Nov 02 23:44:49 +0000 2017,0,0,73578838,"Orlando, FL",1179,1752,40,45825,False,5205,0
Thu Nov 02 23:44:53 +0000 2017,0,0,229710888,brooklyn. ,1847,462,6,7206,False,92515,0
Thu Nov 02 23:44:54 +0000 2017,0,0,29792262,"Chicago, IL",301,261,0,2948,False,3039,0
Thu Nov 02 23:44:56 +0000 2017,0,0,720920947,"Seville, Spain",559,267,3,10446,False,7089,0
Thu Nov 02 23:44:56 +0000 2017,0,0,3312754744,704,3801,4172,9,14396,False,13857,0
Thu Nov 02 23:44:59 +0000 2017,0,0,464572353,in the pit or on a coaster ,536,449,5,13779,False,31712,0
Thu Nov 02 23:45:01 +0000 2017,0,0,273591931,IG : __Haitian_Goddess,847,798,3,4125,False,47309,0
Thu Nov 02 23:45:04 +0000 2017,0,0,1627890151,.dahvalley.,140,217,0,4881,False,5363,0
Thu Nov 02 23:45:05 +0000 2017,0,0,2417905207,None,1670,468,7,7161,False,41321,0
Thu Nov 02 23:45:08 +0000 2017,0,0,992313284,"San Diego, CA",213,327,1,12738,False,4441,0
Thu Nov 02 23:45:10 +0000 2017,0,0,721354752,"North Center, Chicago",528,296,1,8038,False,17395,0
Thu Nov 02 23:45:11 +0000 2017,0,0,302983602,"Dorchester, Boston ",928,397,7,13851,False,128591,0
Thu Nov 02 23:45:15 +0000 2017,0,0,145366182,HTX,410,159,0,3616,False,20258,0
Thu Nov 02 23:45:18 +0000 2017,0,0,1496530303,"Washington, DC",4051,1966,182,50707,False,131232,0
Thu Nov 02 23:45:20 +0000 2017,0,0,2560721346,None,1267,442,5,8675,False,10181,0
Thu Nov 02 23:45:20 +0000 2017,0,0,720634316,#LongLiveRamon #LongLiveRicky,965,1575,1,41090,False,48240,0
Thu Nov 02 23:45:21 +0000 2017,0,0,2298694087,Land of Enchantment,520,511,2,14409,False,2157,0
Thu Nov 02 23:45:22 +0000 2017,0,0,60682345,Somewhere Pimpin' ,1137,757,6,5243,False,36766,0
Thu Nov 02 23:45:22 +0000 2017,0,0,546268975,"Dallas, TX",805,503,5,5941,False,64435,0
Thu Nov 02 23:45:24 +0000 2017,0,0,3304138648,"Indianapolis, IN",84,95,0,982,False,910,0
Thu Nov 02 23:45:24 +0000 2017,0,0,234231415,"Dreamville, USA",1469,911,13,5449,True,13464,0
Thu Nov 02 23:45:24 +0000 2017,0,0,405958907,"Houston, TX",5010,2942,21,27035,False,82453,0
Thu Nov 02 23:45:28 +0000 2017,0,0,273591931,IG : __Haitian_Goddess,847,798,3,4125,False,47310,0
