created_at,favorite_count,retweet_count,id_str,location,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,label
Fri Oct 27 11:43:31 +0000 2017,0,3,24926288,"Washington, DC",11682,4503,476,10,True,5433,1
Wed Aug 30 19:50:03 +0000 2017,2,1,24926288,"Washington, DC",11682,4503,476,10,True,5433,1
Wed Aug 16 14:58:06 +0000 2017,0,25,24926288,"Washington, DC",11682,4503,476,10,True,5433,1
Thu Nov 02 13:04:02 +0000 2017,4,3,30050899,"Washington, D.C.",96902,2809,4272,2291,True,26149,1
Fri Oct 13 20:12:40 +0000 2017,0,1642,141279172,"New York, NY",9119,619,415,11,True,5715,1
Sun Oct 01 03:06:58 +0000 2017,0,51,141279172,"New York, NY",9119,619,415,11,True,5715,1
Thu Sep 14 16:56:35 +0000 2017,0,29,141279172,"New York, NY",9119,619,415,11,True,5715,1
Mon Sep 11 02:56:32 +0000 2017,0,0,141279172,"New York, NY",9119,619,415,11,True,5715,1
Thu Nov 02 20:38:24 +0000 2017,0,0,762603296,"Eden Prairie, MN",43783,28871,1277,594,False,124028,1
Thu Nov 02 19:12:19 +0000 2017,0,1,762603296,"Eden Prairie, MN",43783,28871,1277,594,False,124028,1
Thu Nov 02 12:46:01 +0000 2017,6,4,197823320,"Las Vegas, NV",19955,1830,730,12392,False,815079,1
Wed Jul 19 20:55:04 +0000 2017,9,0,28113052,"New York, NY",12550,2471,590,1622,True,5951,1
Wed Jan 27 18:17:56 +0000 2010,0,0,14683000,"San Francisco, CA",1482,457,19,0,False,1747,1
Thu Nov 02 10:45:04 +0000 2017,23,42,3108351,"New York, NY",15060430,1094,107253,1298,True,220395,1
Thu Nov 02 09:15:06 +0000 2017,44,15,3108351,"New York, NY",15060430,1094,107253,1298,True,220395,1
Mon Oct 02 17:54:08 +0000 2017,16,2,90728139,"Boston, MA",4410,1254,219,4414,True,2516,1
Wed Sep 27 00:01:14 +0000 2017,2,0,90728139,"Boston, MA",4410,1254,219,4414,True,2516,1
Tue Aug 01 18:13:19 +0000 2017,1,0,90728139,"Boston, MA",4410,1254,219,4414,True,2516,1
Tue Jul 25 18:55:57 +0000 2017,6,0,90728139,"Boston, MA",4410,1254,219,4414,True,2516,1
